Strike ID,Date,Loc,Adm_2,Adm_1,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,matched_sort_Adm_1,matched_sort_Adm_1_ufi,matched_sort_Adm_1_adm1,matched_sort_Adm_1_matched_sort_Adm_1,matched_sort_Adm_1_full_name,matched_sort_Adm_1_full_nm_nd,matched_sort_Adm_1_desig_cd,matched_sort_Adm_1_lat_dd,matched_sort_Adm_1_long_dd,matched_sort_Adm_2,matched_sort_Adm_2_ufi,matched_sort_Adm_2_adm1,matched_sort_Adm_2_matched_sort_Adm_2,matched_sort_Adm_2_full_name,matched_sort_Adm_2_full_nm_nd,matched_sort_Adm_2_desig_cd,matched_sort_Adm_2_lat_dd,matched_sort_Adm_2_long_dd,matched_sort_Loc,matched_sort_Loc_ufi,matched_sort_Loc_adm1,matched_sort_Loc_matched_sort_Loc,matched_sort_Loc_full_name,matched_sort_Loc_full_nm_nd,matched_sort_Loc_desig_cd,matched_sort_Loc_lat_dd,matched_sort_Loc_long_dd
AFG0084,17/08/2015,unclear,Chak,Wardak,2,3,0,0,0,0,0,0,WARDAK,-3395709.0,AF-WAR,WARDAK,Wardak,Wardak,ADM1,34.25,68.0,CHAKEWARDAK,10537264.0,AF-WAR,CHAKEWARDAK,Chak-e Wardak,Chak-e Wardak,ADM2,34.108224,68.490564,,,,,,,,,
AFG0085,23/08/2015,unclear,Musa Qala,Helmand,40,40,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,MUSAQALAH,10536942.0,AF-HEL,MUSAQALAH,Mūsá Qal‘ah,Musa Qal`ah,ADM2,32.469052,64.736318,,,,,,,,,
AFG0086,26/08/2015,Kotikhil,Shirzad,Nangarhar,4,4,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,SHERZAD,10537209.0,AF-NAN,SHERZAD,Shērzād,Sherzad,ADM2,34.194185,69.980133,KOTI,-3381923.0,AF-NAN,KOTI,Kōṯī,Koti,PPL,34.495681,70.587426
AFG0087,27/08/2015,unclear,Musa Qala,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,MUSAQALAH,10536942.0,AF-HEL,MUSAQALAH,Mūsá Qal‘ah,Musa Qal`ah,ADM2,32.469052,64.736318,,,,,,,,,
AFG0088,30/08/2015,unclear,Musa Qala,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,MUSAQALAH,10536942.0,AF-HEL,MUSAQALAH,Mūsá Qal‘ah,Musa Qal`ah,ADM2,32.469052,64.736318,,,,,,,,,
AFG0089,31/08/2015,unclear,Nahr e Saraj,Helmand,2,2,2,2,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,NAHRESARAJ,10536944.0,AF-HEL,NAHRESARAJ,Nahr-e Sarāj,Nahr-e Saraj,ADM2,31.834776,64.612387,,,,,,,,,
AFG0090,01/09/2015,unclear,Musa Qala,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,MUSAQALAH,10536942.0,AF-HEL,MUSAQALAH,Mūsá Qal‘ah,Musa Qal`ah,ADM2,32.469052,64.736318,,,,,,,,,
AFG0091,06/09/2015,unclear,Garamser,Helmand,11,31,0,0,0,0,4,4,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,GARMSER,10536932.0,AF-HEL,GARMSER,Garm Sēr,Garm Ser,ADM2,30.25,64.166667,,,,,,,,,
AFG0092,06/09/2015,unclear,Maiwand,Kandahar,0,0,0,0,0,0,0,0,KANDAHAR,-3379065.0,AF-KAN,KANDAHAR,Kandahār,Kandahar,ADM1,31.0,65.75,MAYWAND,10537224.0,AF-KAN,MAYWAND,Maywand,Maywand,ADM2,31.58363,64.993325,,,,,,,,,
AFG0093,08/09/2015,unclear,Ghazi Abad,Kunar,2,2,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,GHAZIABAD,10537892.0,AF-KNR,GHAZIABAD,Ghāzīābād,Ghaziabad,ADM2,35.233837,71.33074,,,,,,,,,
AFG0094,10/09/2015,unclear,Gomal,Paktika,5,15,0,0,0,0,0,0,PAKTIKA,-3386222.0,AF-PKA,PAKTIKA,Paktīkā,Paktika,ADM1,32.416667,68.75,GOMAL,10537707.0,AF-PKA,GOMAL,Gōmal,Gomal,ADM2,32.38889,68.946651,,,,,,,,,
AFG0095,13/09/2015,Marsangi,Lal Pura,Nangarhar,4,5,0,0,0,0,2,2,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,LALPUR,10537204.0,AF-NAN,LALPUR,La‘lpūr,La`lpur,ADM2,34.333393,71.024591,unclear,,,,,,,,
AFG0096,17/09/2015,Melawe,Nazyan,Nangarhar,5,5,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,NAZIYAN,10537206.0,AF-NAN,NAZIYAN,Nāziyān,Naziyan,ADM2,34.055907,70.825766,unclear,,,,,,,,
AFG0097,29/09/2015,Kunduz airport,Kunduz city,Kunduz,0,0,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,KUNDUZ,10537245.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM2,36.796657,68.858742,KUNDUZ,-3388524.0,AF-KDZ,KUNDUZ,Kundūz,Kunduz,STM,37.004273,68.264256
AFG0098,29/09/2015,Kunduz airport,Kunduz city,Kunduz,0,0,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,KUNDUZ,10537245.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM2,36.796657,68.858742,KUNDUZ,-3388524.0,AF-KDZ,KUNDUZ,Kundūz,Kunduz,STM,37.004273,68.264256
AFG0099,30/09/2015,Kunduz airport,Kunduz city,Kunduz,0,24,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,KUNDUZ,10537245.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM2,36.796657,68.858742,KUNDUZ,-3388524.0,AF-KDZ,KUNDUZ,Kundūz,Kunduz,STM,37.004273,68.264256
AFG0100,30/09/2015,Kunduz airport,Kunduz city,Kunduz,0,0,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,KUNDUZ,10537245.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM2,36.796657,68.858742,KUNDUZ,-3388524.0,AF-KDZ,KUNDUZ,Kundūz,Kunduz,STM,37.004273,68.264256
AFG0101,30/09/2015,Kunduz airport,Kunduz city,Kunduz,0,0,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,KUNDUZ,10537245.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM2,36.796657,68.858742,KUNDUZ,-3388524.0,AF-KDZ,KUNDUZ,Kundūz,Kunduz,STM,37.004273,68.264256
AFG0102,30/09/2015,Kunduz city,Kunduz city,Kunduz,3,3,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,KUNDUZ,10537245.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM2,36.796657,68.858742,KUNDUZ,-3388524.0,AF-KDZ,KUNDUZ,Kundūz,Kunduz,STM,37.004273,68.264256
AFG0103,02/10/2015,Kunduz city,Kunduz city,Kunduz,0,0,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,KUNDUZ,10537245.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM2,36.796657,68.858742,KUNDUZ,-3388524.0,AF-KDZ,KUNDUZ,Kundūz,Kunduz,STM,37.004273,68.264256
AFG0104,02/10/2015,Kunduz city,Kunduz city,Kunduz,0,0,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,KUNDUZ,10537245.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM2,36.796657,68.858742,KUNDUZ,-3388524.0,AF-KDZ,KUNDUZ,Kundūz,Kunduz,STM,37.004273,68.264256
AFG0105,03/10/2015,Kunduz city,Kunduz city,Kunduz,42,42,42,42,3,3,27,27,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,KUNDUZ,10537245.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM2,36.796657,68.858742,KUNDUZ,-3388524.0,AF-KDZ,KUNDUZ,Kundūz,Kunduz,STM,37.004273,68.264256
AFG0106,05/10/2015,Kunduz city,Kunduz city,Kunduz,0,0,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,KUNDUZ,10537245.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM2,36.796657,68.858742,KUNDUZ,-3388524.0,AF-KDZ,KUNDUZ,Kundūz,Kunduz,STM,37.004273,68.264256
AFG0107,11/10/2015,unclear,Shurabak,Kandahar,100,200,0,0,0,0,50,50,KANDAHAR,-3379065.0,AF-KAN,KANDAHAR,Kandahār,Kandahar,ADM1,31.0,65.75,SHORABAK,10537237.0,AF-KAN,SHORABAK,Shōrābak,Shorabak,ADM2,30.168419,66.040621,,,,,,,,,
AFG0108,13/10/2015,unclear,Unknown,Nangarhar,6,6,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,,,,,,,,,
AFG0109,19/10/2015,unclear,Kharwar,Logar,0,20,0,0,0,0,0,0,LOGAR,-3382874.0,AF-LOG,LOGAR,Lōgar,Logar,ADM1,34.0,69.25,KHARWAR,10537176.0,AF-LOG,KHARWAR,Kharwār,Kharwar,ADM2,33.694954,68.892803,,,,,,,,,
AFG0110,23/10/2015,unclear,Nazyan,Nangarhar,6,6,0,0,0,0,3,3,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,NAZIYAN,10537206.0,AF-NAN,NAZIYAN,Nāziyān,Naziyan,ADM2,34.055907,70.825766,,,,,,,,,
AFG0111,23/10/2015,unclear,Achin,Nangarhar,8,10,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0112,23/10/2015,Bandar,Achin,Nangarhar,3,3,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,BANDA,9091259.0,AF-NAN,BANDA,Banda,Banda,PPL,34.251511,70.546211
AFG0113,23/10/2015,Abdul Khel,Achin,Nangarhar,10,10,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,ABDULKHEL,6272534.0,AF-NAN,ABDULKHEL,‘Abdul Khēl,`Abdul Khel,VAL,34.053964,70.695985
AFG0114,27/10/2015,Syah Cho,Achin,Nangarhar,11,12,0,1,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,SYAHCHOB,9092719.0,AF-NAN,SYAHCHOB,Syāhchōb,Syahchob,PPL,34.176807,70.725487
AFG0115,29/10/2015,unclear,Nazyan,Nangarhar,3,4,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,NAZIYAN,10537206.0,AF-NAN,NAZIYAN,Nāziyān,Naziyan,ADM2,34.055907,70.825766,,,,,,,,,
AFG0116,29/10/2015,unclear,Ghazi Abad,Kunar,3,3,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,GHAZIABAD,10537892.0,AF-KNR,GHAZIABAD,Ghāzīābād,Ghaziabad,ADM2,35.233837,71.33074,,,,,,,,,
AFG0117,29/10/2015,unclear,Lal Pura,Kunar,4,4,0,0,0,0,2,2,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,LALPUR,10537204.0,AF-NAN,LALPUR,La‘lpūr,La`lpur,ADM2,34.333393,71.024591,,,,,,,,,
AFG0118,31/10/2015,Choni Sar,Shigal,Kunar,2,2,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,SHIGALWASHELTAN,10537899.0,AF-KNR,SHIGALWASHELTAN,Shīgal wa Shêltan,Shigal wa Sheltan,ADM2,35.036301,71.225047,ISAR,10922491.0,AF-KNR,ISAR,Isār,Isar,STMI,34.954403,70.798565
AFG0119,04/11/2015,unclear,Achin,Nangarhar,0,29,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0120,08/11/2015,Gulai,Ghanikhil,Nangarhar,3,3,0,0,0,0,1,1,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,,,,,,,,,GULAI,9092724.0,AF-NAN,GULAI,Gūlā’ī,Gula'i,PPL,34.208771,70.766747
AFG0121,14/11/2015,Landi Kambo,Khogyani,Nangarhar,12,13,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,KHUGYANI,10537201.0,AF-NAN,KHUGYANI,Khūgyāṉī,Khugyani,ADM2,34.231504,70.149404,unclear,,,,,,,,
AFG0122,17/11/2015,unclear,Behsood,Nangarhar,8,8,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,,,,,,,,,,,,,,,,,
AFG0123,18/11/2015,Babrak Thana,unclear,Khost,21,50,0,0,0,0,0,0,KHOST,6240773.0,AF-KHO,KHOST,Khōst,Khost,ADM1,33.383334,69.883334,,,,,,,,,,BABRAKTANA,399227.0,AF-KHO,BABRAKTANA,Babṟak Tāṉa,Babrak Tana,RUIN,33.461875,70.217228
AFG0124,24/11/2015,Dabila,Mohmand Dara,Nangarhar,2,2,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,MOHMANDDARAH,10537205.0,AF-NAN,MOHMANDDARAH,Mohmand Darah,Mohmand Darah,ADM2,34.204757,70.984181,DOBILA,9102359.0,AF-NAN,DOBILA,Ḏobila,Dobila,PPL,34.444801,70.468452
AFG0125,24/11/2015,unclear,Behsood,Nangarhar,8,8,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,,,,,,,,,,,,,,,,,
AFG0126,25/11/2015,Ali Shir,Tere Zayi,Khost,10,16,0,0,0,0,20,20,KHOST,6240773.0,AF-KHO,KHOST,Khōst,Khost,ADM1,33.383334,69.883334,unclear,,,,,,,,,ALISHIR,6273489.0,AF-KHO,ALISHIR,‘Alīshīr,`Alishir,LCTY,33.431111,70.066944
AFG0127,03/12/2015,Nakora,Chapa Dara,Kunar,3,3,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,CHAPAHDARAH,10537888.0,AF-KNR,CHAPAHDARAH,Chapah Darah,Chapah Darah,ADM2,34.959001,70.703226,NAKORA,9106120.0,AF-KNR,NAKORA,Nākōrā,Nakora,PPL,34.900319,70.769776
AFG0128,08/12/2015,Ador,Khogyani,Nangarhar,11,11,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,KHUGYANI,10537201.0,AF-NAN,KHUGYANI,Khūgyāṉī,Khugyani,ADM2,34.231504,70.149404,ADOR,-3367901.0,AF-NAN,ADOR,Ador,Ador,PPL,34.269173,70.277702
AFG0129,13/12/2015,unclear,"Marja, Sangin and Babaji",Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,,,,,,,,,,,,,,,,,,
AFG0130,15/12/2015,Sher Khan ,Deh Yak,Ghazni,9,9,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,DEHYAK,10536867.0,AF-GHA,DEHYAK,Deh Yak,Deh Yak,ADM2,33.474928,68.652766,SHERKHAN,-3392529.0,AF-GHA,SHERKHAN,Shēr Khān,Sher Khan,PPL,33.283386,68.474763
AFG0131,19/12/2015,unclear,Bati Kot,Nangarhar,3,3,0,0,0,0,2,2,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,BATIKOT,10537181.0,AF-NAN,BATIKOT,Batī Kōṯ,Bati Kot,ADM2,34.289385,70.756531,,,,,,,,,
AFG0132,22/12/2015,28th canal ,Ghani Khel,Nangarhar,3,3,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,,,,,,,,,unclear,,,,,,,,
AFG0133,23/12/2015,Sangin,Sangin,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,SANGIN,10536948.0,AF-HEL,SANGIN,Sangīn,Sangin,ADM2,32.123611,64.996532,SANGIN,-3389970.0,AF-HEL,SANGIN,Sangin,Sangin,PPLA2,32.072752,64.835903
AFG0134,23/12/2015,Atewishtama Wyala,Ghanikhel,Nangarhar,3,3,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,,,,,,,,,unclear,,,,,,,,
AFG0135,29/12/2015,Masboud valley,Alishang,Laghman,2,2,0,0,0,0,0,0,LAGHMAN,-3382408.0,AF-LAG,LAGHMAN,Laghmān,Laghman,ADM1,34.783333,70.183333,ALISHENG,-3368393.0,AF-LAG,ALISHENG,‘Alīsheng,`Alisheng,ADM2,34.825481,70.084213,unclear,,,,,,,,
AFG0136,02/01/2016,Shaltan Darra,Shegal,Kunar,5,5,0,0,0,0,2,2,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,unclear,,,,,,,,,SHAL,-3391794.0,AF-KNR,SHAL,Shāl,Shal,PPL,35.088562,71.366066
AFG0137,06/01/2016,unclear,Majah,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,unclear,,,,,,,,,,,,,,,,,
AFG0138,08/01/2016,Pekha,Achin,Nangarhar,17,20,0,0,0,0,2,2,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,PESHA,9092766.0,AF-NAN,PESHA,Pesha,Pesha,LCTY,34.063602,70.672722
AFG0139,08/01/2016,unclear,Kharkhez,Kandahar,0,0,0,0,0,0,0,0,KANDAHAR,-3379065.0,AF-KAN,KANDAHAR,Kandahār,Kandahar,ADM1,31.0,65.75,KHAKREZ,10537222.0,AF-KAN,KHAKREZ,Khākrēz,Khakrez,ADM2,32.010754,65.503351,,,,,,,,,
AFG0140,08/01/2016,unclear,Bermal,Paktika,0,0,0,0,0,0,0,0,PAKTIKA,-3386222.0,AF-PKA,PAKTIKA,Paktīkā,Paktika,ADM1,32.416667,68.75,BERMAL,10537704.0,AF-PKA,BERMAL,Bêrmal,Bermal,ADM2,32.71433,69.275053,,,,,,,,,
AFG0141,09/01/2016,unclear,Achin,Nangarhar,20,20,0,0,0,0,2,2,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0142,09/01/2016,unclear,Shegal,Kunar,10,10,1,1,1,1,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,unclear,,,,,,,,,,,,,,,,,
AFG0143,10/01/2016,unclear,Bermal,Paktika,0,0,0,0,0,0,0,0,PAKTIKA,-3386222.0,AF-PKA,PAKTIKA,Paktīkā,Paktika,ADM1,32.416667,68.75,BERMAL,10537704.0,AF-PKA,BERMAL,Bêrmal,Bermal,ADM2,32.71433,69.275053,,,,,,,,,
AFG0144,10/01/2016,unclear,Bermal,Paktika,0,0,0,0,0,0,0,0,PAKTIKA,-3386222.0,AF-PKA,PAKTIKA,Paktīkā,Paktika,ADM1,32.416667,68.75,BERMAL,10537704.0,AF-PKA,BERMAL,Bêrmal,Bermal,ADM2,32.71433,69.275053,,,,,,,,,
AFG0145,14/01/2016,Bandar,Achin,Nangarhar,12,12,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,BANDA,9091259.0,AF-NAN,BANDA,Banda,Banda,PPL,34.251511,70.546211
AFG0146,16/01/2016,unclear,Deh Bala,Nangarhar,17,17,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,DEHBALA,10537185.0,AF-NAN,DEHBALA,Deh Bālā,Deh Bala,ADM2,34.088452,70.443818,,,,,,,,,
AFG0147,16/01/2016,Shabi Tangi,Haska Mena,Nangarhar,22,22,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,,,,,,,,,SHABI,-3391353.0,AF-NAN,SHABI,Shābī,Shabi,PPL,34.105633,70.387489
AFG0148,19/01/2016,Deh Sarak,Achin,Nangarhar,5,5,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,HESARAK,-3377385.0,AF-NAN,HESARAK,Ḩesārak,Hesarak,VAL,34.308168,69.865441
AFG0149,19/01/2016,Deh Sarak,Achin,Nangarhar,5,5,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,HESARAK,-3377385.0,AF-NAN,HESARAK,Ḩesārak,Hesarak,VAL,34.308168,69.865441
AFG0150,22/01/2016,Khawajakhel,Arghandab,Zabul,3,3,0,0,0,0,0,0,ZABUL,-3396439.0,AF-ZAB,ZABUL,Zābul,Zabul,ADM1,32.25,67.25,ARGHANDAB,10537273.0,AF-ZAB,ARGHANDAB,Arghandāb,Arghandab,ADM2,32.511956,66.987372,KHWAJAKHEL,-3381234.0,AF-ZAB,KHWAJAKHEL,Khwāja Khēl,Khwaja Khel,PPL,31.876251,67.548736
AFG0151,22/01/2016,unclear,Unknown,Nangarhar,2,2,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,,,,,,,,,
AFG0152,22/01/2016,Abdulkhel ,Achin,Nangarhar,3,3,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,ABDULKHEL,6272534.0,AF-NAN,ABDULKHEL,‘Abdul Khēl,`Abdul Khel,VAL,34.053964,70.695985
AFG0153,22/01/2016,Gorgori,Haska Mena,Nangarhar,10,10,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,,,,,,,,,unclear,,,,,,,,
AFG0154,23/01/2016,Bandar,Achin,Nangarhar,3,3,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,BANDA,9091259.0,AF-NAN,BANDA,Banda,Banda,PPL,34.251511,70.546211
AFG0155,23/01/2016,Nargusi,Achin,Nangarhar,6,6,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,NARGUSAY,-3385157.0,AF-NAN,NARGUSAY,Nargusay,Nargusay,PPL,34.267231,69.868752
AFG0156,24/01/2016,Gurguri,Deh Bala,Nangarhar,13,13,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,DEHBALA,10537185.0,AF-NAN,DEHBALA,Deh Bālā,Deh Bala,ADM2,34.088452,70.443818,GURGURAI,9101638.0,AF-NAN,GURGURAI,Gurguraī,Gurgurai,PPL,34.103779,70.403801
AFG0157,24/01/2016,Bandar Khwar,Achin,Nangarhar,4,4,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,BANDARKHWAR,9104734.0,AF-NAN,BANDARKHWAR,Bāndaṟ Khwaṟ,Bandar Khwar,STMI,34.175209,70.790314
