Strike ID,Date,Loc,Adm_3,Adm_2,Adm_1,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,matched_sort_Adm_1,matched_sort_Adm_1_ufi,matched_sort_Adm_1_adm1,matched_sort_Adm_1_matched_sort_Adm_1,matched_sort_Adm_1_full_name,matched_sort_Adm_1_full_nm_nd,matched_sort_Adm_1_desig_cd,matched_sort_Adm_1_lat_dd,matched_sort_Adm_1_long_dd,matched_sort_Adm_2,matched_sort_Adm_2_ufi,matched_sort_Adm_2_adm1,matched_sort_Adm_2_matched_sort_Adm_2,matched_sort_Adm_2_full_name,matched_sort_Adm_2_full_nm_nd,matched_sort_Adm_2_desig_cd,matched_sort_Adm_2_lat_dd,matched_sort_Adm_2_long_dd,matched_sort_Adm_3,matched_sort_Adm_3_ufi,matched_sort_Adm_3_adm1,matched_sort_Adm_3_matched_sort_Adm_3,matched_sort_Adm_3_full_name,matched_sort_Adm_3_full_nm_nd,matched_sort_Adm_3_desig_cd,matched_sort_Adm_3_lat_dd,matched_sort_Adm_3_long_dd,matched_sort_Loc,matched_sort_Loc_ufi,matched_sort_Loc_adm1,matched_sort_Loc_matched_sort_Loc,matched_sort_Loc_full_name,matched_sort_Loc_full_nm_nd,matched_sort_Loc_desig_cd,matched_sort_Loc_lat_dd,matched_sort_Loc_long_dd
Ob320,03/07/2013,Tehsil Shawal,Miranshah,North Waziristan,Khyber Pakhtunkhwa,16,18,0,0,0,0,5,5,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,SHAWA,-3881225.0,PK-KP,SHAWA,Shawa,Shawa,PPL,34.599132,71.262157
Ob321,13/07/2013,unclear,Mirali,North Waziristan,Khyber Pakhtunkhwa,2,3,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRALI,-2774137.0,PK-KP,MIRALI,Mīr Ali,Mir Ali,PPL,32.697515,69.948741,,,,,,,,,
Ob322,28/07/2013,Tehsil Shawal,Miranshah,North Waziristan,Khyber Pakhtunkhwa,5,8,0,0,0,0,2,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,SHAWA,-3881225.0,PK-KP,SHAWA,Shawa,Shawa,PPL,34.599132,71.262157
Ob323,31/08/2013,Mossaki,Mirali,North Waziristan,Khyber Pakhtunkhwa,3,4,0,0,0,0,1,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRALI,-2774137.0,PK-KP,MIRALI,Mīr Ali,Mir Ali,PPL,32.697515,69.948741,MOSSAKI,251097.0,PK-KP,MOSSAKI,Mossaki,Mossaki,PPL,32.825035,70.069038
Ob324,06/09/2013,Tabi,Ghulam Khan,North Waziristan,Khyber Pakhtunkhwa,5,7,0,0,0,0,3,7,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,GHULAMKHAN,395874.0,PK-KP,GHULAMKHAN,Ghulam Khan,Ghulam Khan,PPL,33.051656,70.019932,TABI,6245314.0,PK-KP,TABI,Tabi,Tabi,PPL,33.557159,70.865065
Ob325,22/09/2013,unclear,Makin,South Waziristan,Khyber Pakhtunkhwa,6,7,0,0,0,0,2,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,SOUTHWAZIRISTAN,-2775090.0,PK-KP,SOUTHWAZIRISTAN,South Waziristan,South Waziristan,ADM3,32.29795,69.743452,MAKIN,6188727.0,PK-KP,MAKIN,Makin,Makin,PPL,32.45739,69.832735,,,,,,,,,
Ob326,29/09/2013,Darga Mandi,unclear,North Waziristan,Khyber Pakhtunkhwa,3,6,0,0,0,0,1,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,DAR,-3875688.0,PK-KP,DAR,Dar,Dar,PPL,33.699124,70.591937
Ob327,30/09/2013,Land Char Khel,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,1,4,0,0,0,0,2,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,HEL,-2762133.0,PK-KP,HEL,Hel,Hel,PPL,34.240129,72.548973
Ob328,31/10/2013,unclear,Miranshah,North Waziristan,Khyber Pakhtunkhwa,0,5,0,0,0,0,3,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob329,01/11/2013,Dandi Darpakhel,unclear,North Waziristan,Khyber Pakhtunkhwa,4,7,0,0,0,0,2,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,DANDADARPAKHEL,12269276.0,PK-KP,DANDADARPAKHEL,Danda Darpa Khel,Danda Darpa Khel,PPL,33.02178,70.052929
Ob330,21/11/2013,unclear,Tal,Hangu,Khyber Pakhtunkhwa,6,9,0,0,0,0,1,9,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,HANGU,10740299.0,PK-KP,HANGU,Hangu,Hangu,ADM3,33.424741,70.84825,TAL,-3872723.0,PK-KP,TAL,Tal,Tal,PPL,34.952062,71.768064,,,,,,,,,
Ob331,29/11/2013,unclear,Miranshah,North Waziristan,Khyber Pakhtunkhwa,2,3,0,0,0,0,1,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob332,25/12/2013,Qutab Khel,Miranshah,North Waziristan,Khyber Pakhtunkhwa,3,4,0,0,0,0,1,1,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,QUTABKHEL,-2756397.0,PK-KP,QUTABKHEL,Qutab Khel,Qutab Khel,PPL,32.965375,70.082695
Ob333,11/06/2014,unclear,unclear,North Waziristan,Khyber Pakhtunkhwa,4,6,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,,,,,,,,,
Ob334,12/06/2014,unclear,unclear,North Waziristan,Khyber Pakhtunkhwa,6,10,0,0,0,0,4,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,,,,,,,,,
Ob335,18/06/2014,unclear,unclear,North Waziristan,Khyber Pakhtunkhwa,4,8,0,0,0,0,2,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,,,,,,,,,
Ob336,10/07/2014,Madakhel village,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,6,7,0,0,0,0,2,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,HEL,-2762133.0,PK-KP,HEL,Hel,Hel,PPL,34.240129,72.548973
Ob337,16/07/2014,Saidgai,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,15,24,0,0,0,0,4,6,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,SAIDGAI,6092715.0,PK-KP,SAIDGAI,Saidgai,Saidgai,PPL,35.064435,72.500926
Ob338,19/07/2014,Doga Madakhel,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,11,15,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,DOGA,-3875733.0,PK-KP,DOGA,Doga,Doga,PPL,33.631653,70.525614
Ob339,05/08/2014,Lawara Mandi village,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,5,7,0,0,0,0,2,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,WARA,-3880933.0,PK-KP,WARA,Wara,Wara,PPL,32.401667,69.681667
Ob340,24/09/2014,Lwara Mandai,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,5,11,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,LWARAMANDAI,12356419.0,PK-KP,LWARAMANDAI,Lwara Mandai,Lwara Mandai,PPL,32.948044,69.505453
Ob341,28/09/2014,unclear,Wana,South Waziristan,Khyber Pakhtunkhwa,2,4,0,0,0,0,1,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,SOUTHWAZIRISTAN,-2775090.0,PK-KP,SOUTHWAZIRISTAN,South Waziristan,South Waziristan,ADM3,32.29795,69.743452,WANA,-2777031.0,PK-KP,WANA,Wana,Wana,PPL,32.298889,69.5725,,,,,,,,,
Ob342,05/10/2014,Shawal,unclear,South Waziristan,Khyber Pakhtunkhwa,4,5,0,0,0,0,2,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,SOUTHWAZIRISTAN,-2775090.0,PK-KP,SOUTHWAZIRISTAN,South Waziristan,South Waziristan,ADM3,32.29795,69.743452,,,,,,,,,,SHAWAL,6273539.0,PK-KP,SHAWAL,Shawal,Shawal,AREA,32.738056,69.466944
Ob343,06/10/2014,Shawal,unclear,South Waziristan,Khyber Pakhtunkhwa,4,8,0,0,0,0,4,6,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,SOUTHWAZIRISTAN,-2775090.0,PK-KP,SOUTHWAZIRISTAN,South Waziristan,South Waziristan,ADM3,32.29795,69.743452,,,,,,,,,,SHAWAL,6273539.0,PK-KP,SHAWAL,Shawal,Shawal,AREA,32.738056,69.466944
Ob344,07/10/2014,Shawal,unclear,South Waziristan,Khyber Pakhtunkhwa,4,7,0,0,0,0,5,11,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,SOUTHWAZIRISTAN,-2775090.0,PK-KP,SOUTHWAZIRISTAN,South Waziristan,South Waziristan,ADM3,32.29795,69.743452,,,,,,,,,,SHAWAL,6273539.0,PK-KP,SHAWAL,Shawal,Shawal,AREA,32.738056,69.466944
Ob345,07/10/2014,Kundser,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,2,4,0,0,0,0,5,5,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,KUNDER,13523783.0,PK-KP,KUNDER,Kunder,Kunder,PPL,35.174061,73.282094
Ob346,08/10/2014,Loman,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,2,4,0,0,0,0,1,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,ALOMANRAI,244284.0,PK-KP,ALOMANRAI,Alo Manrai,Alo Manrai,PPL,32.449532,70.216923
Ob347,09/10/2014,unclear,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,3,4,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,,,,,,,,,
Ob348,11/10/2014,unclear,Unclear,Khyber,Khyber Pakhtunkhwa,4,6,0,0,0,0,2,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,KHYBER,-2765835.0,PK-KP,KHYBER,Khyber,Khyber,ADM3,33.956536,71.069551,,,,,,,,,,,,,,,,,,
Ob349,11/10/2014,"Marga, Shawal",Miranshah,North Waziristan,Khyber Pakhtunkhwa,2,4,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob350,30/10/2014,Azam Warsak,unclear,South Waziristan,Khyber Pakhtunkhwa,4,7,0,0,0,0,2,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,SOUTHWAZIRISTAN,-2775090.0,PK-KP,SOUTHWAZIRISTAN,South Waziristan,South Waziristan,ADM3,32.29795,69.743452,,,,,,,,,,AZAMWARSAK,12284069.0,PK-KP,AZAMWARSAK,Azam Warsak,Azam Warsak,PPL,32.287724,69.41375
Ob351,11/11/2014,Dawa Toi,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,4,7,0,2,0,2,2,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,DWATOI,-2759969.0,PK-KP,DWATOI,Dwa Toi,Dwa Toi,PPL,33.870138,70.777899
Ob352,20/11/2014,unclear,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,5,8,0,0,0,0,2,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,,,,,,,,,
Ob353,26/11/2014,"Garga, Shawal",Miranshah,North Waziristan,Khyber Pakhtunkhwa,4,9,0,0,0,0,2,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob354,07/12/2014,Khar Tangi,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,4,6,0,0,0,0,2,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,KHARTANG,-3878985.0,PK-KP,KHARTANG,Khar Tang,Khar Tang,PPL,32.87073,69.552597
Ob355,20/12/2014,unclear,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,4,6,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,,,,,,,,,
Ob356,26/12/2014,"Kund/Kundghar village, Shawal",Miranshah,North Waziristan,Khyber Pakhtunkhwa,4,5,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob357,26/12/2014,"Kund/Kundghar village, Shawal",Miranshah,North Waziristan,Khyber Pakhtunkhwa,3,4,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob358,04/01/2015,Lwara Mandai,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,6,10,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,LWARAMANDAI,12356419.0,PK-KP,LWARAMANDAI,Lwara Mandai,Lwara Mandai,PPL,32.948044,69.505453
Ob359,15/01/2015,Shawal,Miranshah,North Waziristan,Khyber Pakhtunkhwa,5,7,2,2,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,SHAWAL,6273539.0,PK-KP,SHAWAL,Shawal,Shawal,AREA,32.738056,69.466944
Ob360,15/01/2015,unclear,Ladha,South Waziristan,Khyber Pakhtunkhwa,4,7,0,0,0,0,3,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,SOUTHWAZIRISTAN,-2775090.0,PK-KP,SOUTHWAZIRISTAN,South Waziristan,South Waziristan,ADM3,32.29795,69.743452,LADHA,-2766991.0,PK-KP,LADHA,Ladha,Ladha,PPL,33.964179,72.800395,,,,,,,,,
Ob361,19/01/2015,"Shahi Khel, Shawal",Miranshah,North Waziristan,Khyber Pakhtunkhwa,5,7,0,0,0,0,4,6,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob362,28/01/2015,Shawal,Miranshah,North Waziristan,Khyber Pakhtunkhwa,6,7,0,0,0,0,2,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,SHAWAL,6273539.0,PK-KP,SHAWAL,Shawal,Shawal,AREA,32.738056,69.466944
