Strike ID,Date,Adm_3,Adm_2,Adm_1,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured
AFG2493,01/08/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG2494,01/08/2019,Unknown,Unknown,Ghor,0,0,0,0,0,0,0,0
AFG2495,01/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2496,01/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2497,01/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2498,01/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2499,01/08/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG2500,01/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2501,02/08/2019,Unknown,Unknown,Farah,0,38,0,0,0,0,0,50
AFG2502,02/08/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG2503,02/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2504,02/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2505,02/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2506,02/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2507,02/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2508,02/08/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG2509,02/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2510,02/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2511,03/08/2019,Unknown,Unknown,Baghlan,0,0,0,0,0,0,0,0
AFG2512,03/08/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG2513,03/08/2019,Unknown,Unknown,Daykundi,0,0,0,0,0,0,0,0
AFG2514,03/08/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG2515,03/08/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG2516,03/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2517,03/08/2019,Unknown,Unknown,Kapisa,0,0,0,0,0,0,0,0
AFG2518,03/08/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG2519,03/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2520,03/08/2019,Unknown,Unknown,Kunar,0,0,0,0,0,0,0,0
AFG2521,03/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2522,03/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2523,03/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2524,04/08/2019,Unknown,Unknown,Ghazni,0,26,0,0,0,0,0,4
AFG2525,04/08/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG2526,04/08/2019,Unknown,Unknown,Faryab,0,19,0,2,0,0,0,10
AFG2527,04/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2528,04/08/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG2529,04/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2530,04/08/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG2531,04/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2532,05/08/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG2533,05/08/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG2534,05/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2535,05/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2536,05/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2537,05/08/2019,Unknown,Unknown,Nangarhar,0,7,0,0,0,0,0,0
AFG2538,05/08/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG2539,05/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2540,05/08/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG2541,05/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2542,06/08/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG2543,06/08/2019,Unknown,Unknown,Ghazni,0,8,0,0,0,0,0,25
AFG2544,06/08/2019,Unknown,Unknown,Ghor,0,11,0,0,0,0,0,0
AFG2545,06/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2546,06/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2547,06/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2548,06/08/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG2549,06/08/2019,Unknown,Unknown,Uruzgan,0,2,0,0,0,0,0,1
AFG2550,06/08/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG2551,07/08/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG2552,07/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2553,07/08/2019,Unknown,Unknown,Herat,0,0,0,0,0,0,0,0
AFG2554,07/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2555,07/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2556,07/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2557,07/08/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG2558,07/08/2019,Unknown,Unknown,Takhar,0,0,0,0,0,0,0,0
AFG2559,07/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2560,08/08/2019,Unknown,Unknown,Baghlan,0,0,0,0,0,0,0,0
AFG2561,08/08/2019,Unknown,Unknown,Ghazni,0,25,0,0,0,0,0,0
AFG2562,08/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2563,08/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2564,08/08/2019,Unknown,Unknown,Kapisa,0,0,0,0,0,0,0,0
AFG2565,08/08/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG2566,08/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2567,08/08/2019,Unknown,Unknown,Logar,0,30,0,0,0,0,0,0
AFG2568,08/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2569,08/08/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG2570,08/08/2019,Unknown,Unknown,Takhar,0,0,0,0,0,0,0,0
AFG2571,08/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2572,08/08/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG2573,09/08/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG2574,09/08/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG2575,09/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2576,09/08/2019,Unknown,Unknown,Kapisa,0,0,0,0,0,0,0,0
AFG2577,09/08/2019,Unknown,Unknown,Logar,0,3,0,0,0,0,0,0
AFG2578,09/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2579,09/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2580,09/08/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG2581,10/08/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG2582,10/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2583,10/08/2019,Unknown,Unknown,Kabul,0,0,0,0,0,0,0,0
AFG2584,10/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2585,10/08/2019,Unknown,Unknown,Logar,0,34,0,0,0,0,0,4
AFG2586,10/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2587,10/08/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG2588,11/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2589,11/08/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG2590,11/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2591,11/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2592,11/08/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG2593,11/08/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG2594,12/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2595,12/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2596,12/08/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG2597,12/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2598,12/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2599,12/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2600,12/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2601,12/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2602,13/08/2019,Unknown,Unknown,Daykundi,0,0,0,0,0,0,0,0
AFG2603,13/08/2019,Unknown,Unknown,Faryab,0,0,0,0,0,0,0,0
AFG2604,13/08/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG2605,13/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2606,13/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2607,13/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2608,13/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2609,13/08/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG2610,13/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2611,13/08/2019,Unknown,Unknown,Wardak,0,1,0,0,0,0,0,0
AFG2612,13/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2613,14/08/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG2614,14/08/2019,Unknown,Unknown,Faryab,0,10,0,0,0,0,0,0
AFG2615,14/08/2019,Unknown,Unknown,Ghazni,0,2,0,0,0,0,0,0
AFG2616,14/08/2019,Unknown,Unknown,Helmand,0,2,0,0,0,0,0,0
AFG2617,14/08/2019,Unknown,Unknown,Herat,0,0,0,0,0,0,0,0
AFG2618,14/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2619,14/08/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG2620,14/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2621,14/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2622,14/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2623,14/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2624,15/08/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG2625,15/08/2019,Unknown,Unknown,Ghazni,0,3,0,0,0,0,0,0
AFG2626,15/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2627,15/08/2019,Unknown,Unknown,Herat,0,0,0,0,0,0,0,0
AFG2628,15/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2629,15/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2630,15/08/2019,Unknown,Unknown,Nimroz,0,0,0,0,0,0,0,0
AFG2631,15/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2632,15/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2633,16/08/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG2634,16/08/2019,Unknown,Unknown,Ghazni,0,6,0,0,0,0,0,4
AFG2635,16/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2636,16/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2637,16/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2638,16/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2639,16/08/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG2640,16/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2641,17/08/2019,Unknown,Unknown,Balkh,0,17,0,0,0,0,0,20
AFG2642,17/08/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG2643,17/08/2019,Unknown,Unknown,Faryab,0,0,0,0,0,0,0,0
AFG2644,17/08/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG2645,17/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2646,17/08/2019,Unknown,Unknown,Kandahar,0,8,0,0,0,0,0,0
AFG2647,17/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2648,17/08/2019,Unknown,Unknown,Logar,0,4,0,0,0,0,0,0
AFG2649,17/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2650,17/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2651,18/08/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG2652,18/08/2019,Unknown,Unknown,Ghazni,0,7,0,0,0,0,0,7
AFG2653,18/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2654,18/08/2019,Unknown,Unknown,Kabul,0,0,0,0,0,0,0,0
AFG2655,18/08/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG2656,18/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2657,18/08/2019,Unknown,Unknown,Uruzgan,0,7,0,0,0,0,0,0
AFG2658,18/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2659,19/08/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG2660,19/08/2019,Unknown,Unknown,Ghazni,0,1,0,0,0,0,0,0
AFG2661,19/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2662,19/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2663,19/08/2019,Unknown,Unknown,Kapisa,0,0,0,0,0,0,0,0
AFG2664,19/08/2019,Unknown,Unknown,Logar,0,3,0,0,0,0,0,0
AFG2665,19/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2666,19/08/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG2667,19/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2668,19/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2669,20/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2670,20/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2671,20/08/2019,Unknown,Unknown,Logar,0,10,0,0,0,0,0,0
AFG2672,20/08/2019,Unknown,Unknown,Nangarhar,0,6,0,0,0,0,0,0
AFG2673,20/08/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG2674,20/08/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG2675,20/08/2019,Unknown,Unknown,Uruzgan,0,10,0,0,0,0,0,16
AFG2676,20/08/2019,Unknown,Unknown,Wardak,0,4,0,0,0,0,0,0
AFG2677,21/08/2019,Unknown,Unknown,Farah,0,6,0,0,0,0,0,0
AFG2678,21/08/2019,Unknown,Unknown,Faryab,0,0,0,0,0,0,0,0
AFG2679,21/08/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG2680,21/08/2019,Unknown,Unknown,Helmand,0,5,0,0,0,0,0,0
AFG2681,21/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2682,21/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2683,21/08/2019,Unknown,Unknown,Nimroz,0,0,0,0,0,0,0,0
AFG2684,21/08/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG2685,21/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2686,22/08/2019,Unknown,Unknown,Ghazni,0,6,0,0,0,0,0,0
AFG2687,22/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2688,22/08/2019,Unknown,Unknown,Herat,0,0,0,0,0,0,0,0
AFG2689,22/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2690,22/08/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG2691,22/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2692,22/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2693,22/08/2019,Unknown,Unknown,Nimroz,0,0,0,0,0,0,0,0
AFG2694,22/08/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG2695,22/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2696,22/08/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG2697,23/08/2019,Unknown,Unknown,Badakhshan,0,0,0,0,0,0,0,0
AFG2698,23/08/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG2699,23/08/2019,Unknown,Unknown,Balkh,0,46,0,0,0,0,0,0
AFG2700,23/08/2019,Unknown,Unknown,Faryab,0,0,0,0,0,0,0,0
AFG2701,23/08/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG2702,23/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2703,23/08/2019,Unknown,Unknown,Herat,0,0,0,0,0,0,0,0
AFG2704,23/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2705,23/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2706,23/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2707,23/08/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG2708,23/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2709,23/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2710,24/08/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG2711,24/08/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG2712,24/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2713,24/08/2019,Unknown,Unknown,Kandahar,0,2,0,0,0,0,0,0
AFG2714,24/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2715,24/08/2019,Unknown,Unknown,Logar,0,6,1,0,0,0,0,5
AFG2716,24/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2717,24/08/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG2718,24/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2719,25/08/2019,Unknown,Unknown,Balkh,0,15,0,0,0,0,0,0
AFG2720,25/08/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG2721,25/08/2019,Unknown,Unknown,Ghazni,0,17,0,0,0,0,0,0
AFG2722,25/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2723,25/08/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG2724,25/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2725,25/08/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2726,25/08/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG2727,25/08/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG2728,25/08/2019,Unknown,Unknown,Takhar,0,0,0,0,0,0,0,0
AFG2729,25/08/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG2730,26/08/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG2731,26/08/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG2732,26/08/2019,Unknown,Unknown,Ghor,0,66,0,0,0,0,0,0
AFG2733,26/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2734,26/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2735,26/08/2019,Unknown,Unknown,Kunar,0,0,0,0,0,0,0,0
AFG2736,26/08/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG2737,26/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2738,26/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2739,26/08/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG2740,27/08/2019,Unknown,Unknown,Badakhshan,0,0,0,0,0,0,0,0
AFG2741,27/08/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG2742,27/08/2019,Unknown,Unknown,Ghor,0,0,0,0,0,0,0,0
AFG2743,27/08/2019,Unknown,Unknown,Helmand,0,4,0,0,0,0,0,0
AFG2744,27/08/2019,Unknown,Unknown,Herat,0,2,0,0,0,0,0,0
AFG2745,27/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2746,27/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2747,27/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2748,27/08/2019,Unknown,Unknown,Nangarhar,0,6,0,0,0,0,0,0
AFG2749,27/08/2019,Unknown,Unknown,Pakitka,0,5,0,0,0,0,0,3
AFG2750,27/08/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG2751,27/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2752,27/08/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG2753,27/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2754,28/08/2019,Unknown,Unknown,Badakhshan,0,0,0,0,0,0,0,0
AFG2755,28/08/2019,Unknown,Unknown,Faryab,0,0,0,0,0,0,0,0
AFG2756,28/08/2019,Unknown,Unknown,Ghazni,0,7,0,0,0,0,0,6
AFG2757,28/08/2019,Unknown,Unknown,Kabul,0,0,0,0,0,0,0,0
AFG2758,28/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2759,28/08/2019,Unknown,Unknown,Kunar,0,5,0,0,0,0,0,6
AFG2760,28/08/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG2761,28/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2762,28/08/2019,Unknown,Unknown,Nangarhar,0,2,0,0,0,0,0,0
AFG2763,28/08/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG2764,28/08/2019,Unknown,Unknown,Uruzgan,0,1,0,0,0,0,0,0
AFG2765,28/08/2019,Unknown,Unknown,Zabul,0,1,0,0,0,0,0,0
AFG2766,29/08/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG2767,29/08/2019,Unknown,Unknown,Badakhshan,0,0,0,0,0,0,0,0
AFG2768,29/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2769,29/08/2019,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0
AFG2770,29/08/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2771,30/08/2019,Unknown,Unknown,Badakhshan,0,0,0,0,0,0,0,0
AFG2772,30/08/2019,Unknown,Unknown,Baghlan,0,0,0,0,0,0,0,0
AFG2773,30/08/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG2774,30/08/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG2775,30/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2776,30/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2777,30/08/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2778,30/08/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG2779,30/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2780,30/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2781,31/08/2019,Unknown,Unknown,Badakhshan,0,16,0,0,0,0,0,0
AFG2782,31/08/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG2783,31/08/2019,Unknown,Unknown,Jawzjan,0,28,0,0,0,0,0,12
AFG2784,31/08/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2785,31/08/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG2786,31/08/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG2787,31/08/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG2788,31/08/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2789,31/08/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG2790,01/09/2019,Unknown,Unknown,Baghlan,0,0,0,0,0,0,0,0
AFG2791,01/09/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG2792,01/09/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG2793,01/09/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG2794,01/09/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG2795,01/09/2019,Unknown,Unknown,Logar,0,14,0,0,0,0,0,0
AFG2796,01/09/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG2797,01/09/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG2798,01/09/2019,Unknown,Unknown,Takhar,0,4,0,0,0,0,0,0
AFG2799,01/09/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG2800,01/09/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG2801,02/09/2019,Unknown,Unknown,Badakhshan,0,0,0,0,0,0,0,0
AFG2802,02/09/2019,Unknown,Unknown,Baghlan,0,11,0,0,0,0,0,0
AFG2803,02/09/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG2804,02/09/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
